http://www.wikidata.org/entity/Q5621039,हम्मीरदेव
http://www.wikidata.org/entity/Q1243958,हनुमप्पा सुदर्शन
http://www.wikidata.org/entity/Q18647627,हदीदास
http://www.wikidata.org/entity/Q5653418,हकीकत राय
http://www.wikidata.org/entity/Q3595298,स्वामी हरिदास
http://www.wikidata.org/entity/Q3631646,स्वामी सारदानन्द
http://www.wikidata.org/entity/Q30323465,स्वामी समर्पणानंद
http://www.wikidata.org/entity/Q17022463,स्वामी सत्यमित्रानन्द गिरि
http://www.wikidata.org/entity/Q16910135,स्वामी सच्चिदानंद हरि साक्षी
http://www.wikidata.org/entity/Q3635926,स्वामी श्रद्धानन्द
http://www.wikidata.org/entity/Q458855,स्वामी शिवानन्द सरस्वती
http://www.wikidata.org/entity/Q3635378,स्वामी शिवानन्द
http://www.wikidata.org/entity/Q7653258,स्वामी वीरेश्वरानन्द
http://www.wikidata.org/entity/Q7653267,स्वामी विशुद्धानन्द
http://www.wikidata.org/entity/Q47478,स्वामी विवेकानन्द
http://www.wikidata.org/entity/Q16065753,स्वामी विरजानन्द
http://www.wikidata.org/entity/Q7653259,स्वामी विपुलानन्द
http://www.wikidata.org/entity/Q7653257,स्वामी विज्ञानानंद
http://www.wikidata.org/entity/Q3630175,स्वामी रामानन्द तीर्थ
http://www.wikidata.org/entity/Q3595868,स्वामी रामतीर्थ
http://www.wikidata.org/entity/Q983469,स्वामी राम
http://www.wikidata.org/entity/Q3635707,स्वामी रंगनाथानन्द
http://www.wikidata.org/entity/Q7653283,स्वामी योगानन्द
http://www.wikidata.org/entity/Q2723764,स्वामी भारती कृष्ण तीर्थ
http://www.wikidata.org/entity/Q2607426,स्वामी भक्तिसिद्धान्त सरस्वती
http://www.wikidata.org/entity/Q2181510,स्वामी भक्तिविदांत नारायण
http://www.wikidata.org/entity/Q3269702,स्वामी ब्रह्मानन्द
http://www.wikidata.org/entity/Q21229377,स्वामी प्रसाद मौर्य
http://www.wikidata.org/entity/Q971287,स्वामी प्रणवानन्द
http://www.wikidata.org/entity/Q173278,स्वामी प्रणवानन्द
http://www.wikidata.org/entity/Q15458333,स्वामी परमानंद
http://www.wikidata.org/entity/Q3349415,स्वामी निगमानन्द परमहंस
http://www.wikidata.org/entity/Q11017484,स्वामी त्रिगुणातीतानन्द
http://www.wikidata.org/entity/Q173273,स्वामी चिन्मयानंद
http://www.wikidata.org/entity/Q46125360,स्वामी चिन्मयनंद बापू जी
http://www.wikidata.org/entity/Q3595724,स्वामी चिदानन्द सरस्वती
http://www.wikidata.org/entity/Q7653186,स्वामी घनानन्द
http://www.wikidata.org/entity/Q7653194,स्वामी कल्याणदेव
http://www.wikidata.org/entity/Q7653199,स्वामी करपात्री
http://www.wikidata.org/entity/Q7653190,स्वामी इन्द्रवेश
http://www.wikidata.org/entity/Q7653154,स्वामी आनन्द
http://www.wikidata.org/entity/Q578792,स्वामी अभेदानंद
http://www.wikidata.org/entity/Q7653152,स्वामी अद्भूतानन्द
http://www.wikidata.org/entity/Q7653157,स्वामी अखंडानन्द
http://www.wikidata.org/entity/Q931506,स्वामिनारायण
http://www.wikidata.org/entity/Q2066944,स्वात्माराम
http://www.wikidata.org/entity/Q2283372,स्वातितिरुनाल बालराम वर्मा
http://www.wikidata.org/entity/Q7585343,स्वर्णकुमारी देवी
http://www.wikidata.org/entity/Q17310872,स्वरूपानंद सरस्वती
http://www.wikidata.org/entity/Q337063,स्वराज पॉल
http://www.wikidata.org/entity/Q7653792,स्वपन दासगुप्ता
http://www.wikidata.org/entity/Q7546540,स्मृती कालरा
http://www.wikidata.org/entity/Q7546539,स्मृति ईरानी
http://www.wikidata.org/entity/Q18126169,स्मिता नायर जैन
http://www.wikidata.org/entity/Q20685533,स्पर्श श्रीवास्तव
http://www.wikidata.org/entity/Q1973860,स्तोत्र
http://www.wikidata.org/entity/Q4409145,सौरा
http://www.wikidata.org/entity/Q561487,सौरव गांगुली
http://www.wikidata.org/entity/Q7564598,सौम्य सरकार
http://www.wikidata.org/entity/Q7554623,सोहैल सेन
http://www.wikidata.org/entity/Q7554642,सोहं स्वामी
http://www.wikidata.org/entity/Q12458954,सोमेश्वर
http://www.wikidata.org/entity/Q7559117,सोमाभाई पटेल
http://www.wikidata.org/entity/Q470898,सोनू निगम
http://www.wikidata.org/entity/Q32342,सोनाली बेंद्रे
http://www.wikidata.org/entity/Q7560760,सोनल शाह
http://www.wikidata.org/entity/Q1192750,सोनम कपूर
http://www.wikidata.org/entity/Q212188,सेल्लपन रामनाथन्
http://www.wikidata.org/entity/Q2428714,सेन राजवंश
http://www.wikidata.org/entity/Q7445882,सेंथमीलन सीमान
http://www.wikidata.org/entity/Q2815993,सेतु लक्ष्मी बाई
http://www.wikidata.org/entity/Q313298,सूर्यवर्मन द्वितीय
http://www.wikidata.org/entity/Q983444,सूर्यबहादुर थापा
http://www.wikidata.org/entity/Q1325652,सूरदास
http://www.wikidata.org/entity/Q7647000,सूरजरत्न रामबचन
http://www.wikidata.org/entity/Q3634691,सूरज मल
http://www.wikidata.org/entity/Q19662753,सूर सिंह
http://www.wikidata.org/entity/Q7634618,सूफी अंबा प्रसाद भटनागर
http://www.wikidata.org/entity/Q4128812,सुहित
http://www.wikidata.org/entity/Q57446991,सुसवाणी माता
http://www.wikidata.org/entity/Q255076,सुष्मिता सेन
http://www.wikidata.org/entity/Q16901284,सुष्मिता देव
http://www.wikidata.org/entity/Q1652493,सुषमा स्वराज
http://www.wikidata.org/entity/Q383027,सुश्रुत
http://www.wikidata.org/entity/Q422969,सुशील कोइराला
http://www.wikidata.org/entity/Q10296530,सुशांत सिंह राजपूत
http://www.wikidata.org/entity/Q19898525,सुरेश्वर
http://www.wikidata.org/entity/Q3181097,सुरेश वाडेकर
http://www.wikidata.org/entity/Q3519505,सुरेश रैना
http://www.wikidata.org/entity/Q3530125,सुरेश गोपी
http://www.wikidata.org/entity/Q2564301,सुरेन्द्रनाथ दाशगुप्ता
http://www.wikidata.org/entity/Q18759051,सुरेन्द्र कुमार सिन्हा
http://www.wikidata.org/entity/Q3349315,सुरेंद्रनाथ बैनर्जी
http://www.wikidata.org/entity/Q55634431,सुरेंद्रनाथ टिपनिस
http://www.wikidata.org/entity/Q2213723,सुरिन्द्र कपूर
http://www.wikidata.org/entity/Q7638021,सुमोना चक्रवर्ती
http://www.wikidata.org/entity/Q7637071,सुमेर सिंह
http://www.wikidata.org/entity/Q61659526,सुमन कुमारी
http://www.wikidata.org/entity/Q2153,सुभाष चन्द्र बोस
http://www.wikidata.org/entity/Q3630136,सुभाष चंद्रा
http://www.wikidata.org/entity/Q92830,सुभाष काक
http://www.wikidata.org/entity/Q256286,सुब्रह्मण्य भारती
http://www.wikidata.org/entity/Q3530322,सुब्रमनियन स्वामी
http://www.wikidata.org/entity/Q7631913,सुब्रत राय
http://www.wikidata.org/entity/Q682079,सुन्दा लोग
http://www.wikidata.org/entity/Q3494321,सुन्दरमूर्ति
http://www.wikidata.org/entity/Q7639216,सुन्दर पोपो
http://www.wikidata.org/entity/Q983043,सुनील शेट्टी
http://www.wikidata.org/entity/Q1301476,सुनील भारती मित्तल
http://www.wikidata.org/entity/Q377903,सुनील दत्त
http://www.wikidata.org/entity/Q20656957,सुनील गोधवानी
http://www.wikidata.org/entity/Q2802318,सुनीति देवी
http://www.wikidata.org/entity/Q2385894,सुनीति कुमार चैटर्जी
http://www.wikidata.org/entity/Q55177,सुनीता विलियम्स
http://www.wikidata.org/entity/Q13563000,सुनंदा गाँधी
http://www.wikidata.org/entity/Q2363290,सुधीर रंजन मजूमदार
http://www.wikidata.org/entity/Q7633856,सुदीप्ता सेनगुप्ता
http://www.wikidata.org/entity/Q467412,सुजाता नाहर
http://www.wikidata.org/entity/Q467343,सुचित्रा सेन
http://www.wikidata.org/entity/Q7635772,सुखमय सेन गुप्ता
http://www.wikidata.org/entity/Q7635916,सुकुमार सेन
http://www.wikidata.org/entity/Q19698497,सीतारामदास ओंकारनाथ
http://www.wikidata.org/entity/Q1368427,सीता राम गोयल
http://www.wikidata.org/entity/Q12457614,सीता उपनिषद
http://www.wikidata.org/entity/Q378404,सी.राजगोपालाचार्य
http://www.wikidata.org/entity/Q2962877,सी.पी. रामास्वामी अय्यर
http://www.wikidata.org/entity/Q2386949,सिंहासन
http://www.wikidata.org/entity/Q983457,सिद्धार्थ शंकर राय
http://www.wikidata.org/entity/Q3483111,सिद्धार्थ मल्होत्रा
http://www.wikidata.org/entity/Q7508046,सिद्दारमैया
http://www.wikidata.org/entity/Q13685,सिदी
http://www.wikidata.org/entity/Q16977582,"सिंघण,शिंगण"
http://www.wikidata.org/entity/Q106040937,सिख धर्म में राम
http://www.wikidata.org/entity/Q7399650,साहिर होशियारपुरी
http://www.wikidata.org/entity/Q7419000,साँसिया
http://www.wikidata.org/entity/Q12456721,सावित्र्युपनिषद
http://www.wikidata.org/entity/Q270337,सावित्री देवी मुखर्जी
http://www.wikidata.org/entity/Q541662,सावित्री जिंदाल
http://www.wikidata.org/entity/Q6461158,सालबेग
http://www.wikidata.org/entity/Q18355150,सारदा चरण दास
http://www.wikidata.org/entity/Q737932,सायण
http://www.wikidata.org/entity/Q7666796,साम
http://www.wikidata.org/entity/Q1410702,साबरमती आश्रम
http://www.wikidata.org/entity/Q1260346,सान्ताल जनजाति
http://www.wikidata.org/entity/Q7397891,साध्वी ऋतम्भरा
http://www.wikidata.org/entity/Q3634783,साधु वासवानी
http://www.wikidata.org/entity/Q5257,सातवाहन
http://www.wikidata.org/entity/Q2003940,साक्षी तंवर
http://www.wikidata.org/entity/Q2775008,साईराम दवे
http://www.wikidata.org/entity/Q6733306,साई भोसले
http://www.wikidata.org/entity/Q7399427,सहजानंद सरस्वती( नवरंग राय )
http://www.wikidata.org/entity/Q20643167,सविता पुनी
http://www.wikidata.org/entity/Q6727377,सवाई माधो सिंह
http://www.wikidata.org/entity/Q6727333,सवाई माधवराव
http://www.wikidata.org/entity/Q2392864,सवाई जयसिंह
http://www.wikidata.org/entity/Q1452391,सलुव नरसिंह देव राय
http://www.wikidata.org/entity/Q156349,सर्वपल्ली राधाकृष्णन
http://www.wikidata.org/entity/Q967584,सर्वदमन चावला
http://www.wikidata.org/entity/Q7424439,सरोज पांडेय
http://www.wikidata.org/entity/Q7423026,सरला देवी चौधुराणी
http://www.wikidata.org/entity/Q13059760,सरत चंद्र पंडित
http://www.wikidata.org/entity/Q7237259,सर प्रभु नारायण सिंह बहादुर
http://www.wikidata.org/entity/Q5243136,सर डयेन्द्रनथ बुर्रेन्चोबय
http://www.wikidata.org/entity/Q7413180,संयुक्ता
http://www.wikidata.org/entity/Q2737041,सम्भाजी
http://www.wikidata.org/entity/Q7409550,समीर सोनी
http://www.wikidata.org/entity/Q7409573,समित पटेल
http://www.wikidata.org/entity/Q55780,समर्थ रामदास
http://www.wikidata.org/entity/Q1650668,सबीर भाटिया
http://www.wikidata.org/entity/Q18226273,संबित पात्रा
http://www.wikidata.org/entity/Q260794,सन्नी लियोन
http://www.wikidata.org/entity/Q2602417,सन्त् नाम्देव्
http://www.wikidata.org/entity/Q18716269,सन्त चरणदास
http://www.wikidata.org/entity/Q2478699,सनातन गोस्वामी
http://www.wikidata.org/entity/Q7416300,संधिका नंदी
http://www.wikidata.org/entity/Q793985,सद्गुरु
http://www.wikidata.org/entity/Q3632707,संदीप ज्योती
http://www.wikidata.org/entity/Q1452340,सदाशिव राय
http://www.wikidata.org/entity/Q7397595,सदाशिव ब्रह्मेन्द्र
http://www.wikidata.org/entity/Q3521556,सत्येन्द्र प्रसन्न सिन्हा
http://www.wikidata.org/entity/Q45789,सत्येन्द्र नाथ बसु
http://www.wikidata.org/entity/Q4288715,सत्येन्द्र दूबे
http://www.wikidata.org/entity/Q7426956,सत्येंद्रनाथ दत्ता
http://www.wikidata.org/entity/Q7426184,सत्यानन्द सरस्वती (केरल)
http://www.wikidata.org/entity/Q1085793,सत्यानन्द सरस्वती
http://www.wikidata.org/entity/Q7426925,सत्यानन्द गिरि
http://www.wikidata.org/entity/Q7426941,सत्यात्म तीर्थ
http://www.wikidata.org/entity/Q2663106,सत्यव्रत शास्त्री
http://www.wikidata.org/entity/Q66439336,सत्यबोध तीर्थ
http://www.wikidata.org/entity/Q48725058,सत्यप्रमोद तीर्थ
http://www.wikidata.org/entity/Q66183627,सत्यनाथ तीर्थ
http://www.wikidata.org/entity/Q66436576,सत्यध्यान तीर्थ
http://www.wikidata.org/entity/Q8873,सत्यजित राय
http://www.wikidata.org/entity/Q483931,सत्य साईं बाबा
http://www.wikidata.org/entity/Q7426870,सत्य नडेला
http://www.wikidata.org/entity/Q20640497,संतोष भारतीय
http://www.wikidata.org/entity/Q3348752,संतोष दत्ता
http://www.wikidata.org/entity/Q96354576,संतोष घंटे
http://www.wikidata.org/entity/Q7420653,संतोष गंगवार
http://www.wikidata.org/entity/Q7420656,संतोष कुमार घोष
http://www.wikidata.org/entity/Q52512058,सतीशचन्द्र विद्याभूषण
http://www.wikidata.org/entity/Q208088,सती प्रथा
http://www.wikidata.org/entity/Q2790907,संता रामा राउ
http://www.wikidata.org/entity/Q7426331,सतनारायण महाराज
http://www.wikidata.org/entity/Q2639769,सतगुरु रविदास जी
http://www.wikidata.org/entity/Q7361600,संत प्रभुदत्त ब्रह्मचारी
http://www.wikidata.org/entity/Q468361,संत तुकाराम
http://www.wikidata.org/entity/Q2408638,संत ठाकर सिंह
http://www.wikidata.org/entity/Q1033695,संत ज्ञानेश्वर
http://www.wikidata.org/entity/Q5584350,संत गोरा कुम्भार
http://www.wikidata.org/entity/Q3107477,सञ्जय (माताराम)
http://www.wikidata.org/entity/Q13059878,संजीवचन्द्र चट्टोपाध्याय
http://www.wikidata.org/entity/Q7418477,संजय शामराव धोत्रे
http://www.wikidata.org/entity/Q2721717,संजय मांजरेकर
http://www.wikidata.org/entity/Q310867,संजय दत्त
http://www.wikidata.org/entity/Q510034,संजय गुप्ता
http://www.wikidata.org/entity/Q730045,संजय गाँधी
http://www.wikidata.org/entity/Q2420084,सच्चिदानंद हीरानंद वात्स्यायन 'अज्ञेय'
http://www.wikidata.org/entity/Q9488,सचिन तेंदुलकर
http://www.wikidata.org/entity/Q7415625,संचिता भट्टाचार्य
http://www.wikidata.org/entity/Q99481665,संग्राम केशरी सेनापति
http://www.wikidata.org/entity/Q10983724,संगोली रायण्णा
http://www.wikidata.org/entity/Q115590,संगमग्राम के माधव
http://www.wikidata.org/entity/Q7505875,श्वेता कावत्रा
http://www.wikidata.org/entity/Q2050788,श्रेया घोषाल
http://www.wikidata.org/entity/Q71205804,श्रेणी:कुमावत
http://www.wikidata.org/entity/Q331155,श्रुति हासन
http://www.wikidata.org/entity/Q7504341,श्रुति अग्रवाल
http://www.wikidata.org/entity/Q47148,श्रुति
http://www.wikidata.org/entity/Q16239418,श्रीवल्लभ व्यास
http://www.wikidata.org/entity/Q1452348,श्रीरंग प्रथम
http://www.wikidata.org/entity/Q3535867,श्रीरंग ३
http://www.wikidata.org/entity/Q464879,श्रीमाता
http://www.wikidata.org/entity/Q7504171,श्रीपाद वल्लभ
http://www.wikidata.org/entity/Q83163,श्रीनिवास रामानुजन्
http://www.wikidata.org/entity/Q519988,श्रीनिवास कुलकर्णी
http://www.wikidata.org/entity/Q55749,श्रीधर स्वामी महाराज
http://www.wikidata.org/entity/Q270691,श्रीदेवी
http://www.wikidata.org/entity/Q4664626,श्रीगुप्त
http://www.wikidata.org/entity/Q7586387,श्रीकांतदत्त नरसिंहराज वाडियार
http://www.wikidata.org/entity/Q3536077,श्री श्रीनिवास पेरुमाल मन्दिर
http://www.wikidata.org/entity/Q468374,श्री श्री रवि शंकर
http://www.wikidata.org/entity/Q24283675,"श्री वेंकटेश्वर मंदिर, नारायण तिरुमल"
http://www.wikidata.org/entity/Q2047134,श्री विद्या
http://www.wikidata.org/entity/Q7586492,श्री रामचन्द्र भञ्ज
http://www.wikidata.org/entity/Q12454721,श्री राम शर्मा
http://www.wikidata.org/entity/Q2671548,"श्री रंगनाथस्वामी मंदिर, श्रीरंगम"
http://www.wikidata.org/entity/Q6394891,श्री पाद केशव भारती
http://www.wikidata.org/entity/Q319578,श्री चिन्मय
http://www.wikidata.org/entity/Q192207,श्री अरविन्द
http://www.wikidata.org/entity/Q292943,श्रिया सरन
http://www.wikidata.org/entity/Q27990568,श्रद्धा शर्मा
http://www.wikidata.org/entity/Q3344992,श्यामाप्रसाद मुखर्जी
http://www.wikidata.org/entity/Q471036,श्यामाचरण लाहिड़ी
http://www.wikidata.org/entity/Q7505960,श्यामल कुमार सेन
http://www.wikidata.org/entity/Q7505945,श्याम सुंदर सुरोलिया
http://www.wikidata.org/entity/Q7499791,शोभा सेन
http://www.wikidata.org/entity/Q61389733,शोभा राम कुमावत
http://www.wikidata.org/entity/Q3519611,शोभना
http://www.wikidata.org/entity/Q7402563,शैव सिद्धांत मठ
http://www.wikidata.org/entity/Q200513,शेर्पा
http://www.wikidata.org/entity/Q470903,शेर बहादुर देउवा
http://www.wikidata.org/entity/Q7500450,शूजीत सरकार
http://www.wikidata.org/entity/Q7505744,शुवागता होम
http://www.wikidata.org/entity/Q17019249,शुभानन्दा
http://www.wikidata.org/entity/Q651377,शुंग राजवंश
http://www.wikidata.org/entity/Q7494807,शीरीन भान
http://www.wikidata.org/entity/Q239505,शिवाजी
http://www.wikidata.org/entity/Q21997135,शिवा नाथ काटजू
http://www.wikidata.org/entity/Q2166580,शिवसागर रामगुलाम
http://www.wikidata.org/entity/Q18085677,शिवराम शंकर आपटे
http://www.wikidata.org/entity/Q3180602,शिवराज सिंह चौहान
http://www.wikidata.org/entity/Q7499346,शिवप्पा नायक
http://www.wikidata.org/entity/Q7499348,शिवपुरी बाबा
http://www.wikidata.org/entity/Q7499421,शिवपाल सिंह यादव
http://www.wikidata.org/entity/Q967484,शिवनारायण चन्द्रपॉल
http://www.wikidata.org/entity/Q7532389,शिवनाथ शास्त्री
http://www.wikidata.org/entity/Q7499251,शिव शंकर
http://www.wikidata.org/entity/Q3351168,शिव नैपाल
http://www.wikidata.org/entity/Q3629539,शिव कुमार बटालवी
http://www.wikidata.org/entity/Q270665,शिल्पा शेट्टी
http://www.wikidata.org/entity/Q260440,शिरडी के सांई बाबा
http://www.wikidata.org/entity/Q20735610,शिबोप्रसाद मुखर्जी
http://www.wikidata.org/entity/Q7506900,शिब चन्द्र देव
http://www.wikidata.org/entity/Q31924037,शिताकान्ता मिश्रा
http://www.wikidata.org/entity/Q3633171,शाहु
http://www.wikidata.org/entity/Q12454032,शाहजी
http://www.wikidata.org/entity/Q3278399,शारदा देवी
http://www.wikidata.org/entity/Q7489086,शान्तिदास गोस्वामी
http://www.wikidata.org/entity/Q3595877,शान्ति स्वरूप भटनागर
http://www.wikidata.org/entity/Q1973947,शान्तनु
http://www.wikidata.org/entity/Q3346448,शान
http://www.wikidata.org/entity/Q17067277,शांति-स्थल
http://www.wikidata.org/entity/Q195616,शशि थरूर
http://www.wikidata.org/entity/Q379171,शशि कपूर
http://www.wikidata.org/entity/Q12761322,शशांक व्यास
http://www.wikidata.org/entity/Q2599441,शशांक
http://www.wikidata.org/entity/Q7489920,शर्मिला भट्टाचार्य
http://www.wikidata.org/entity/Q7489359,शरद केलकर
http://www.wikidata.org/entity/Q2471848,शरतचन्द्र दास
http://www.wikidata.org/entity/Q334822,शम्मी कपूर
http://www.wikidata.org/entity/Q7409045,शम्भुनाथ पण्डित
http://www.wikidata.org/entity/Q7487596,शमा जैन
http://www.wikidata.org/entity/Q16796625,शमशेर बहादुर प्रथम
http://www.wikidata.org/entity/Q7460122,शबनम मौसी
http://www.wikidata.org/entity/Q3595242,शत्रुघ्न सिन्हा
http://www.wikidata.org/entity/Q7396756,शचींद्रनाथ सान्याल
http://www.wikidata.org/entity/Q2763128,शक्तिदान महिदान लांगवदरा
http://www.wikidata.org/entity/Q39070780,शक्ति सिंह
http://www.wikidata.org/entity/Q1397481,शक्ति सामंत
http://www.wikidata.org/entity/Q7403118,शक्ति बर्मन
http://www.wikidata.org/entity/Q3181898,शकुन्तला देवी
http://www.wikidata.org/entity/Q1992668,शकुनि
http://www.wikidata.org/entity/Q7488714,शंकरविजयम
http://www.wikidata.org/entity/Q3116915,शंकरदेव
http://www.wikidata.org/entity/Q332157,शंकरदयाल शर्मा
http://www.wikidata.org/entity/Q3635198,शंकर वरियार
http://www.wikidata.org/entity/Q55633005,शंकर रामचंद्र भाई
http://www.wikidata.org/entity/Q7906268,व्. टी. भट्टथिरिपद
http://www.wikidata.org/entity/Q3556093,वेरियर एल्विन
http://www.wikidata.org/entity/Q3530291,वेदान्त देशिक
http://www.wikidata.org/entity/Q330521,वेदव्यास
http://www.wikidata.org/entity/Q39950,वेद
http://www.wikidata.org/entity/Q7920046,वेंकट रंगन
http://www.wikidata.org/entity/Q3535809,वेंकट ३
http://www.wikidata.org/entity/Q7943127,वृन्दावनदास ठाकुर
http://www.wikidata.org/entity/Q688281,वृन्दावन
http://www.wikidata.org/entity/Q290061,वीरासामी रिंगादू
http://www.wikidata.org/entity/Q7933646,वीरराजेन्द्र चोल
http://www.wikidata.org/entity/Q1113900,वीरनरसिंह राय
http://www.wikidata.org/entity/Q1444558,वीर विजय बुक्क राय
http://www.wikidata.org/entity/Q4915530,वीर विक्रम किशोर देव वर्मन
http://www.wikidata.org/entity/Q3632884,वीर बल्लाला तृतीय
http://www.wikidata.org/entity/Q2318607,वीर बल्लाल २
http://www.wikidata.org/entity/Q7933550,वीर नरसिंह २
http://www.wikidata.org/entity/Q5316409,वीर दुर्गादास राठौड
http://www.wikidata.org/entity/Q312557,वी॰ वी॰ गिरि
http://www.wikidata.org/entity/Q7906041,वी। गणपति स्तपति
http://www.wikidata.org/entity/Q10233,वी वी एस लक्ष्मण
http://www.wikidata.org/entity/Q3595860,वी के कृष्ण मेनन
http://www.wikidata.org/entity/Q19815812,विष्णूभटजी गोडसे
http://www.wikidata.org/entity/Q290728,विष्णुस्वामी
http://www.wikidata.org/entity/Q173267,विष्णुदेवानन्द सरस्वती
http://www.wikidata.org/entity/Q3765100,विष्णुकुंडिना वंश
http://www.wikidata.org/entity/Q3634902,विष्णुकान्त शास्त्री
http://www.wikidata.org/entity/Q7935979,विष्णु सदाशिव कोकजे
http://www.wikidata.org/entity/Q2773345,विश्वामित्र
http://www.wikidata.org/entity/Q15041390,विश्वबंधु गुप्ता
http://www.wikidata.org/entity/Q45747,विश्वनाथन् आनंद
http://www.wikidata.org/entity/Q315338,विश्वनाथ प्रताप सिंह
http://www.wikidata.org/entity/Q3535361,विश्वनाथ नायक
http://www.wikidata.org/entity/Q64859215,विश्वनाथ दास
http://www.wikidata.org/entity/Q19895088,विशुद्धानन्द परमहंस
http://www.wikidata.org/entity/Q260574,विवेकानन्द शर्मा
http://www.wikidata.org/entity/Q7937603,विवेक मशरू
http://www.wikidata.org/entity/Q1452366,विरुपाक्ष राय द्वितीय
http://www.wikidata.org/entity/Q2336306,विरुपक्ष राय
http://www.wikidata.org/entity/Q213854,विराट कोहली
http://www.wikidata.org/entity/Q7924607,विभूति नारायण सिंह
http://www.wikidata.org/entity/Q13021,विनोबा भावे
http://www.wikidata.org/entity/Q22276870,विनोद बाला अरुण
http://www.wikidata.org/entity/Q738005,विनोद खोसला
http://www.wikidata.org/entity/Q2429461,विद्यापति
http://www.wikidata.org/entity/Q159166,विद्या बालन
http://www.wikidata.org/entity/Q7928167,विद्या चरण शुक्ला
http://www.wikidata.org/entity/Q10972553,विट्ठल भाई पटेल
http://www.wikidata.org/entity/Q510196,विज्ञानभिक्षु
http://www.wikidata.org/entity/Q470893,विजेन्द्र सिंह
http://www.wikidata.org/entity/Q7929271,विजयालय चोल
http://www.wikidata.org/entity/Q1452301,विजया राजे सिंधिया
http://www.wikidata.org/entity/Q465047,विजयलक्ष्मी पंडित
http://www.wikidata.org/entity/Q167639,विजयनगर साम्राज्य
http://www.wikidata.org/entity/Q10966454,विजय रघुबर सिंह
http://www.wikidata.org/entity/Q60475521,विजय चौरसिया
http://www.wikidata.org/entity/Q7929135,विजय चन्द
http://www.wikidata.org/entity/Q4907268,विजय कृष्ण गोस्वामी
http://www.wikidata.org/entity/Q1268507,विक्रमादित्य
http://www.wikidata.org/entity/Q12452603,विक्रमवर्धन
http://www.wikidata.org/entity/Q1397622,विक्रम पण्डित
http://www.wikidata.org/entity/Q860127,विक्रम चौधरी
http://www.wikidata.org/entity/Q7908660,वाह्नी कपिलदेव
http://www.wikidata.org/entity/Q7917022,वासुदेवानन्द सरस्वती
http://www.wikidata.org/entity/Q715607,वाल्मीकि
http://www.wikidata.org/entity/Q2663333,वारकरी
http://www.wikidata.org/entity/Q19813996,वामनभाऊ
http://www.wikidata.org/entity/Q2659798,वामदेव शास्त्री
http://www.wikidata.org/entity/Q27057644,वानति श्रीनिवासन
http://www.wikidata.org/entity/Q7377731,वादिराज
http://www.wikidata.org/entity/Q380234,वात्स्यायन
http://www.wikidata.org/entity/Q1292812,वाचस्पति मिश्र
http://www.wikidata.org/entity/Q2731767,वाचकन्वी गार्गी
http://www.wikidata.org/entity/Q13114627,वाघबटनंद गुरुदेववार
http://www.wikidata.org/entity/Q1501306,वाकाटक
http://www.wikidata.org/entity/Q2997305,वसुन्धरा राजे सिंधिया
http://www.wikidata.org/entity/Q24329,वसुज्येष्ठ
http://www.wikidata.org/entity/Q2511208,वसुगुप्त
